unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2
48119880,2020-11-10T17:05:00.000,2020-11-11T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11417,94-20 MAGNOLIA COURT,MAGNOLIA COURT,95 ST,BEND,ADDRESS,Ozone Park,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-11T10:00:00.000,10 QUEENS,4115447501,QUEENS,1028475,183186,ONLINE,Unspecified,QUEENS,40.669369534515994,-73.84057781808535,"{'latitude': '40.669369534515994', 'longitude': '-73.84057781808535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48116715,2020-11-10T15:42:00.000,2020-11-11T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10465,,,,,INTERSECTION,BRONX,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-11T10:55:00.000,Unspecified BRONX,,BRONX,1033886,243513,PHONE,Unspecified,BRONX,40.83492278989736,-73.82062700253218,"{'latitude': '40.83492278989736', 'longitude': '-73.82062700253218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VINCENT AVENUE,LAYTON AVENUE
48123502,2020-11-10T13:04:00.000,2020-11-11T11:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11694,137-14 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 137 ST,BEACH 138 ST,ADDRESS,Rockaway Park,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-11T11:10:00.000,14 QUEENS,4162710050,QUEENS,1024651,148168,ONLINE,Unspecified,QUEENS,40.57327084764221,-73.8545721082702,"{'latitude': '40.57327084764221', 'longitude': '-73.8545721082702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48116548,2020-11-10T12:07:00.000,2020-11-10T14:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10033,,,,,INTERSECTION,NEW YORK,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-11-10T14:10:00.000,Unspecified MANHATTAN,,MANHATTAN,1002590,250481,PHONE,Unspecified,MANHATTAN,40.85416834340433,-73.93370435416593,"{'latitude': '40.85416834340433', 'longitude': '-73.93370435416593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,WEST 187 STREET
48123520,2020-11-10T10:36:00.000,2020-11-10T10:37:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11205,,,,,INTERSECTION,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-10T10:37:00.000,Unspecified BROOKLYN,,BROOKLYN,996412,192333,PHONE,Unspecified,BROOKLYN,40.69457807133175,-73.95614189567944,"{'latitude': '40.69457807133175', 'longitude': '-73.95614189567944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MYRTLE AVENUE,BEDFORD AVENUE
48120976,2020-11-10T09:56:00.000,2020-11-10T09:57:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11205,,,,,INTERSECTION,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-10T09:57:00.000,Unspecified BROOKLYN,,BROOKLYN,996412,192333,PHONE,Unspecified,BROOKLYN,40.69457807133175,-73.95614189567944,"{'latitude': '40.69457807133175', 'longitude': '-73.95614189567944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MYRTLE AVENUE,BEDFORD AVENUE
48112252,2020-11-09T19:32:00.000,2020-11-11T09:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11373,90-40 QUEENS BOULEVARD,QUEENS BOULEVARD,90 ST,59 AVE,ADDRESS,Elmhurst,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-11T09:00:00.000,04 QUEENS,,QUEENS,1019913,206630,ONLINE,Unspecified,QUEENS,40.733756380453386,-73.87131789890998,"{'latitude': '40.733756380453386', 'longitude': '-73.87131789890998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48109884,2020-11-09T16:46:00.000,2020-11-12T09:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10301,,,,,INTERSECTION,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-12T09:10:00.000,Unspecified STATEN ISLAND,,STATEN ISLAND,963032,170632,PHONE,Unspecified,STATEN ISLAND,40.634996586062364,-74.07644717005782,"{'latitude': '40.634996586062364', 'longitude': '-74.07644717005782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VAN DUZER STREET,SWAN STREET
48113416,2020-11-09T13:33:00.000,2020-11-10T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11228,1435 75 STREET,75 STREET,14 AVE,15 AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-10T10:55:00.000,11 BROOKLYN,3062120064,BROOKLYN,983041,164597,PHONE,Unspecified,BROOKLYN,40.618457109547755,-74.00435487395862,"{'latitude': '40.618457109547755', 'longitude': '-74.00435487395862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48115272,2020-11-09T10:10:00.000,2020-11-10T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,,,,,INTERSECTION,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-10T10:45:00.000,Unspecified STATEN ISLAND,,STATEN ISLAND,953525,147919,PHONE,Unspecified,STATEN ISLAND,40.572626204331186,-74.11059696504977,"{'latitude': '40.572626204331186', 'longitude': '-74.11059696504977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BACHE AVENUE,CLAWSON STREET
48108116,2020-11-09T07:25:00.000,2020-11-10T08:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11208,1064 LIBERTY AVENUE,LIBERTY AVENUE,CRESCENT ST,HEMLOCK ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-10T08:05:00.000,05 BROOKLYN,3041980014,BROOKLYN,1020329,186420,PHONE,Unspecified,BROOKLYN,40.678283072326316,-73.86992514172896,"{'latitude': '40.678283072326316', 'longitude': '-73.86992514172896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48098111,2020-11-07T15:34:00.000,2020-11-08T09:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10312,130 LYNDALE AVENUE,LYNDALE AVENUE,SYCAMORE ST,KOCH BLVD,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-08T09:10:00.000,03 STATEN ISLAND,5053320010,STATEN ISLAND,939339,135779,PHONE,Unspecified,STATEN ISLAND,40.53924377680618,-74.16157984331122,"{'latitude': '40.53924377680618', 'longitude': '-74.16157984331122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48084591,2020-11-06T14:00:00.000,2020-11-07T12:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11418,,,,,INTERSECTION,Richmond Hill,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-07T12:20:00.000,Unspecified QUEENS,,QUEENS,1033915,196076,PHONE,Unspecified,QUEENS,40.70472070996904,-73.82087275210012,"{'latitude': '40.70472070996904', 'longitude': '-73.82087275210012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",134 STREET,87 AVENUE
48088371,2020-11-06T11:11:00.000,2020-11-06T14:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10304,82 BURGHER AVENUE,BURGHER AVENUE,JOHNSON PL,BEAR ST,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-06T14:10:00.000,02 STATEN ISLAND,5032950019,STATEN ISLAND,957916,155735,PHONE,Unspecified,STATEN ISLAND,40.59409369158217,-74.09482169589484,"{'latitude': '40.59409369158217', 'longitude': '-74.09482169589484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48083523,2020-11-06T10:40:00.000,2020-11-07T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11206,200 VERNON AVENUE,VERNON AVENUE,TOMPKINS AVE,THROOP AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-07T09:50:00.000,03 BROOKLYN,3017600039,BROOKLYN,999745,192560,PHONE,Unspecified,BROOKLYN,40.69519592557354,-73.94412204885556,"{'latitude': '40.69519592557354', 'longitude': '-73.94412204885556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48074424,2020-11-05T16:39:00.000,2020-11-06T10:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11217,7 AVENUE,7 AVENUE,PARK PLACE,STERLING PLACE,BLOCKFACE,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-06T10:20:00.000,06 BROOKLYN,,BROOKLYN,991609,186071,PHONE,Unspecified,BROOKLYN,40.67739561223501,-73.97346911480349,"{'latitude': '40.67739561223501', 'longitude': '-73.97346911480349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48076664,2020-11-05T14:02:00.000,2020-11-06T01:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11101,43-25 HUNTER STREET,HUNTER STREET,44 RD,CRESCENT ST,ADDRESS,Long Island City,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-06T01:30:00.000,02 QUEENS,4004337501,QUEENS,1000156,211759,ONLINE,Unspecified,QUEENS,40.74789180264069,-73.942594531949,"{'latitude': '40.74789180264069', 'longitude': '-73.942594531949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48078907,2020-11-05T12:09:00.000,2020-11-07T08:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11207,1805 LINDEN BOULEVARD,LINDEN BOULEVARD,LOUISIANA AVE,MALTA ST,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-07T08:30:00.000,05 BROOKLYN,3043180114,BROOKLYN,1013291,178920,PHONE,Unspecified,BROOKLYN,40.657723145813186,-73.89533137689342,"{'latitude': '40.657723145813186', 'longitude': '-73.89533137689342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48061127,2020-11-03T11:57:00.000,2020-11-04T10:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10312,130 LYNDALE AVENUE,LYNDALE AVENUE,SYCAMORE ST,KOCH BLVD,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-04T10:20:00.000,03 STATEN ISLAND,5053320010,STATEN ISLAND,939339,135779,PHONE,Unspecified,STATEN ISLAND,40.53924377680618,-74.16157984331122,"{'latitude': '40.53924377680618', 'longitude': '-74.16157984331122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48054760,2020-11-03T11:20:00.000,2020-11-03T12:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10465,1638 OHM AVENUE,OHM AVENUE,AMPERE AVE,MIDDLETOWN RD,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-11-03T12:30:00.000,10 BRONX,,BRONX,1033734,247940,PHONE,Unspecified,BRONX,40.84707444156678,-73.82114362872295,"{'latitude': '40.84707444156678', 'longitude': '-73.82114362872295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48059928,2020-11-03T09:27:00.000,2020-11-05T13:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11235,514 BRIGHTON BEACH AVENUE,BRIGHTON BEACH AVENUE,BRIGHTON 5 ST,BRIGHTON 6 ST,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,2020-11-05T13:30:00.000,13 BROOKLYN,3086890036,BROOKLYN,994770,149660,ONLINE,Unspecified,BROOKLYN,40.57745190459758,-73.96212973599587,"{'latitude': '40.57745190459758', 'longitude': '-73.96212973599587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48047405,2020-11-02T15:39:00.000,2020-11-02T23:03:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11418,86-15 134 STREET,134 STREET,86 RD,87 AVE,ADDRESS,Richmond Hill,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-02T23:03:00.000,09 QUEENS,4096300017,QUEENS,1033807,196289,ONLINE,Unspecified,QUEENS,40.705305949120124,-73.82126070814404,"{'latitude': '40.705305949120124', 'longitude': '-73.82126070814404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48044656,2020-11-02T13:52:00.000,2020-11-02T14:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10473,2273 VIRGIL PLACE,VIRGIL PLACE,CASTLE HILL AVE,HAVEMEYER AVE,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-11-02T14:45:00.000,09 BRONX,2036150001,BRONX,1026647,239077,ONLINE,Unspecified,BRONX,40.82278497599571,-73.84681504598952,"{'latitude': '40.82278497599571', 'longitude': '-73.84681504598952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48050197,2020-11-02T12:30:00.000,2020-11-04T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11691,237 BEACH   12 STREET,BEACH   12 STREET,HEYSON RD,PLAINVIEW AVE,ADDRESS,Far Rockaway,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-04T10:30:00.000,14 QUEENS,4156190020,QUEENS,1054727,156782,PHONE,Unspecified,QUEENS,40.59672640060408,-73.74622084773561,"{'latitude': '40.59672640060408', 'longitude': '-73.74622084773561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48047404,2020-11-02T10:27:00.000,2020-11-02T11:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10475,100 BELLAMY LOOP,BELLAMY LOOP,CO-OP CITY BLVD,BROUN PL,ADDRESS,BRONX,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-02T11:15:00.000,10 BRONX,2051410120,BRONX,1032467,257241,PHONE,Unspecified,BRONX,40.87260984935065,-73.82565618811587,"{'latitude': '40.87260984935065', 'longitude': '-73.82565618811587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48050232,2020-11-02T08:56:00.000,2020-11-04T07:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11236,EAST   80 STREET,EAST   80 STREET,AVENUE J,AVENUE K,BLOCKFACE,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-04T07:45:00.000,18 BROOKLYN,,BROOKLYN,1008907,170130,PHONE,Unspecified,BROOKLYN,40.63360979796173,-73.91116416319532,"{'latitude': '40.63360979796173', 'longitude': '-73.91116416319532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48051196,2020-11-02T08:37:00.000,2020-11-02T08:37:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10466,3718 DYRE AVENUE,DYRE AVENUE,CONNER ST,DYRE AVENUE LINE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-02T08:37:00.000,12 BRONX,2049500072,BRONX,1030923,262431,ONLINE,Unspecified,BRONX,40.88686306110396,-73.83120283272628,"{'latitude': '40.88686306110396', 'longitude': '-73.83120283272628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48040953,2020-11-01T23:58:00.000,2020-11-03T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11419,104-11 117 STREET,117 STREET,LIBERTY AVE,107 AVE,ADDRESS,South Richmond Hill,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-03T10:00:00.000,10 QUEENS,4095710001,QUEENS,1032569,189117,ONLINE,Unspecified,QUEENS,40.68562735961341,-73.825777290349,"{'latitude': '40.68562735961341', 'longitude': '-73.825777290349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48037294,2020-11-01T19:49:00.000,2020-11-01T21:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10464,1 ORCHARD BEACH ROAD,ORCHARD BEACH ROAD,BEND,BEND,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and referred it to the Department of Transportation for further action.,2020-11-01T21:25:00.000,28 BRONX,2056500001,BRONX,1038783,254540,PHONE,Unspecified,BRONX,40.865159684661975,-73.80284074686512,"{'latitude': '40.865159684661975', 'longitude': '-73.80284074686512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48040947,2020-11-01T19:43:00.000,2020-11-05T14:33:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10464,,,,,INTERSECTION,BRONX,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-05T14:33:00.000,Unspecified BRONX,,BRONX,1043138,248666,PHONE,Unspecified,BRONX,40.849009382476645,-73.78714729162115,"{'latitude': '40.849009382476645', 'longitude': '-73.78714729162115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REVILLE STREET,CITY ISLAND AVENUE
48039076,2020-11-01T18:17:00.000,2020-11-01T21:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10464,533 MINNIEFORD AVENUE,MINNIEFORD AVENUE,BEACH ST,CROSS ST,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-01T21:00:00.000,10 BRONX,2056350024,BRONX,1042704,250109,PHONE,Unspecified,BRONX,40.85297286215784,-73.78870341235309,"{'latitude': '40.85297286215784', 'longitude': '-73.78870341235309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48043651,2020-11-01T18:14:00.000,2020-11-01T20:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10464,340 CITY ISLAND AVENUE,CITY ISLAND AVENUE,BAY ST,TIER ST,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-11-01T20:35:00.000,10 BRONX,2056440080,BRONX,1043230,248354,PHONE,Unspecified,BRONX,40.84815242305432,-73.78681750028362,"{'latitude': '40.84815242305432', 'longitude': '-73.78681750028362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48043652,2020-11-01T16:52:00.000,2020-11-02T01:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11413,230-48 148 AVENUE,148 AVENUE,230 PL,231 ST,ADDRESS,Springfield Gardens,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-11-02T01:30:00.000,13 QUEENS,4137190009,QUEENS,1053093,178349,ONLINE,Unspecified,QUEENS,40.655935889717334,-73.75188468386793,"{'latitude': '40.655935889717334', 'longitude': '-73.75188468386793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48042722,2020-11-01T15:27:00.000,2020-11-02T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11234,3201 FILLMORE AVENUE,FILLMORE AVENUE,E 32 ST,E 33 ST,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-11-02T10:45:00.000,18 BROOKLYN,3084760010,BROOKLYN,1002035,161373,ONLINE,Unspecified,BROOKLYN,40.60959012975808,-73.93594610998018,"{'latitude': '40.60959012975808', 'longitude': '-73.93594610998018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48037313,2020-11-01T06:31:00.000,2020-11-02T12:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11422,241-05 143 AVENUE,143 AVENUE,241 ST,243 ST,ADDRESS,Rosedale,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-02T12:30:00.000,13 QUEENS,4135570092,QUEENS,1056626,180829,ONLINE,Unspecified,QUEENS,40.66271474187651,-73.73912494264549,"{'latitude': '40.66271474187651', 'longitude': '-73.73912494264549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48032888,2020-10-31T07:29:00.000,2020-10-31T07:29:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10002,442 EAST HOUSTON STREET,EAST HOUSTON STREET,LILLIAN WALD DR,BARUCH DR,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-10-30T13:25:00.000,03 MANHATTAN,1003560100,MANHATTAN,990375,201446,ONLINE,Unspecified,MANHATTAN,40.71959734020397,-73.97790398594327,"{'latitude': '40.71959734020397', 'longitude': '-73.97790398594327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48023693,2020-10-30T17:57:00.000,2020-12-07T08:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10466,,,,,INTERSECTION,BRONX,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020-12-07T08:40:00.000,Unspecified BRONX,,BRONX,1030924,262358,PHONE,Unspecified,BRONX,40.88666269410797,-73.83119972489402,"{'latitude': '40.88666269410797', 'longitude': '-73.83119972489402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DYRE AVENUE,CONNER STREET
48020041,2020-10-30T15:10:00.000,2020-11-01T14:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10305,45 DOTY AVENUE,DOTY AVENUE,ROBIN RD,ALEX CIR,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-01T14:15:00.000,02 STATEN ISLAND,5031240008,STATEN ISLAND,966202,155461,PHONE,Unspecified,STATEN ISLAND,40.59336236277792,-74.06498530597224,"{'latitude': '40.59336236277792', 'longitude': '-74.06498530597224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48021868,2020-10-30T14:28:00.000,2020-11-01T09:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11419,127-01 103 AVENUE,103 AVENUE,127 ST,129 ST,ADDRESS,South Richmond Hill,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-11-01T09:55:00.000,09 QUEENS,4094960087,QUEENS,1034722,190697,ONLINE,Unspecified,QUEENS,40.689952072475535,-73.81800245314292,"{'latitude': '40.689952072475535', 'longitude': '-73.81800245314292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48024600,2020-10-30T12:47:00.000,2020-10-30T14:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10037,2218 5 AVENUE,5 AVENUE,E 132 ST,E 135 ST,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-10-30T14:40:00.000,10 MANHATTAN,1017300040,MANHATTAN,1001495,235352,ONLINE,Unspecified,MANHATTAN,40.812645814732385,-73.93770146561506,"{'latitude': '40.812645814732385', 'longitude': '-73.93770146561506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
